,index,sentiment
0,1,0.9894816875457764
1,2,0.9612024426460266
2,3,0.9997977614402771
3,4,0.999744713306427
4,5,0.9994434714317322
5,6,0.9995044469833374
6,7,0.9995532631874084
7,8,0.9998441934585571
8,9,0.9998161196708679
9,10,0.9997913241386414
10,11,0.9998065829277039
11,12,0.9998024106025696
12,13,0.9998242259025574
13,14,0.9998376369476318
14,15,0.999824583530426
15,16,0.9998389482498169
16,17,0.9998173117637634
17,18,0.999825656414032
18,19,0.9998470544815063
19,20,0.9998496770858765
20,21,0.9998173117637634
21,22,0.9997898936271667
22,23,0.987470805644989
23,24,0.991744339466095
24,25,0.9969474673271179
25,26,0.998710036277771
26,27,0.9987030029296875
27,28,0.9967367053031921
28,29,0.9897956252098083
29,30,0.959567129611969
30,31,0.9990637898445129
31,32,0.999445378780365
32,33,0.9997333884239197
33,34,0.9997954964637756
34,35,0.9997957348823547
35,36,0.9998010993003845
36,37,0.9997958540916443
37,38,0.9997941851615906
38,39,0.9997879862785339
39,40,0.999776303768158
40,41,0.9997658133506775
41,42,0.9997709393501282
42,43,0.9997678399085999
43,44,0.9997636675834656
44,45,0.9997598528862
45,46,0.9997615218162537
46,47,0.9997425675392151
47,48,0.9997419714927673
48,49,0.9997007846832275
49,50,0.9997100234031677
50,51,0.999681830406189
51,52,0.999699592590332
52,53,0.9996755123138428
53,54,0.9996581077575684
54,55,0.9996474981307983
55,56,0.9996669292449951
56,57,0.9995988011360168
57,58,0.9996199607849121
58,59,0.9996034502983093
59,60,0.999474823474884
60,61,0.9995061159133911
61,62,0.9994537234306335
62,63,0.999500036239624
63,64,0.9994731545448303
64,65,0.9994267225265503
65,66,0.9994763731956482
66,67,0.9992671608924866
67,1,0.9937352538108826
68,2,0.9944214224815369
69,3,0.994856595993042
70,4,0.9896036386489868
71,5,0.9998583793640137
72,6,0.9998637437820435
73,7,0.999819815158844
74,8,0.9997878670692444
75,9,0.9996082186698914
76,10,0.9992419481277466
77,11,0.9992876648902893
78,12,0.9996932744979858
79,13,0.9997897744178772
80,14,0.9997631907463074
81,15,0.9997703433036804
82,16,0.999744713306427
83,17,0.99958735704422
84,18,0.9996312856674194
85,19,0.999584972858429
86,20,0.9996949434280396
87,21,0.9996153116226196
88,22,0.9996331930160522
89,23,0.999804675579071
90,24,0.9998137354850769
91,25,0.9998176693916321
92,26,0.9998093247413635
93,27,0.9998469352722168
94,28,0.9998564720153809
95,29,0.9998470544815063
96,30,0.9998469352722168
97,31,0.9998457431793213
98,32,0.9998459815979004
99,33,0.999861478805542
100,34,0.9998594522476196
101,35,0.9998494386672974
102,36,0.9998420476913452
103,37,0.9998472929000854
104,38,0.9998251795768738
105,39,0.9998109936714172
106,40,0.9998152852058411
107,41,0.9998151659965515
108,42,0.9998093247413635
109,43,0.9998331069946289
110,44,0.9998261332511902
111,45,0.9998379945755005
112,46,0.9998332262039185
113,47,0.9998182654380798
114,48,0.9998036026954651
115,49,0.9998130202293396
116,50,0.9997840523719788
117,51,0.9997696280479431
118,52,0.9997686743736267
119,53,0.9997681975364685
120,54,0.9997678399085999
121,55,0.9997673630714417
122,56,0.9997671246528625
123,57,0.9997656941413879
124,58,0.9997324347496033
125,59,0.999734103679657
126,60,0.9997410178184509
127,61,0.9997492432594299
128,62,0.9997299313545227
129,1,0.9708179831504822
130,2,0.9934763312339783
131,3,0.9973832964897156
132,4,0.9998407363891602
133,5,0.9998323917388916
134,6,0.9998310804367065
135,7,0.9998142123222351
136,8,0.9998047947883606
137,9,0.9997966885566711
138,10,0.9998123049736023
139,11,0.9998016953468323
140,12,0.9997945427894592
141,13,0.9997977614402771
142,14,0.9997742772102356
143,15,0.999790370464325
144,16,0.9997920393943787
145,17,0.9998052716255188
146,18,0.9997995495796204
147,19,0.9997915625572205
148,20,0.9998034834861755
149,21,0.9998038411140442
150,22,0.9997963309288025
151,23,0.9998140931129456
152,24,0.9998193383216858
153,25,0.9998088479042053
154,26,0.9998063445091248
155,27,0.9997947812080383
156,28,0.999778687953949
157,29,0.9997701048851013
158,30,0.9997920393943787
159,31,0.9997636675834656
160,32,0.9997767806053162
161,33,0.999707043170929
162,34,0.999680757522583
163,35,0.999702513217926
164,36,0.9997031092643738
165,37,0.9996726512908936
166,38,0.9996768236160278
167,39,0.9996802806854248
168,40,0.999675989151001
169,41,0.9996809959411621
170,42,0.999670147895813
171,43,0.9996529817581177
172,44,0.9996738433837891
173,45,0.9996694326400757
174,46,0.9997548460960388
175,47,0.9997596144676208
176,48,0.9997559189796448
177,49,0.9997791647911072
178,50,0.9997734427452087
179,51,0.9997797608375549
180,52,0.9997645020484924
181,53,0.9997434020042419
182,54,0.9997325539588928
183,55,0.9997197985649109
184,56,0.9997232556343079
185,57,0.9997381567955017
186,58,0.9997418522834778
187,59,0.9995231628417969
188,60,0.9995697140693665
189,61,0.9995865225791931
190,62,0.9995174407958984
191,1,0.4349896311759949
192,2,0.25942856073379517
193,3,0.12314945459365845
194,4,0.04057389497756958
195,5,0.006510019302368164
196,6,0.007634341716766357
197,7,0.049620211124420166
198,8,0.04057741165161133
199,9,0.04304438829421997
200,10,0.023336589336395264
201,11,0.008256614208221436
202,12,0.019146978855133057
203,13,0.012105286121368408
204,14,0.9987875819206238
205,15,0.998581051826477
206,16,0.9991590976715088
207,17,0.9994377493858337
208,18,0.9994514584541321
209,19,0.9993852376937866
210,20,0.9994675517082214
211,21,0.9992602467536926
212,22,0.9997734427452087
213,23,0.9997256398200989
214,24,0.9998387098312378
215,25,0.9997971653938293
216,26,0.9997382760047913
217,27,0.999743640422821
218,28,0.9997462630271912
219,29,0.999722421169281
220,30,0.9997161030769348
221,31,0.9998223185539246
222,32,0.9998226761817932
223,33,0.9998112320899963
224,34,0.9998065829277039
225,35,0.99982088804245
226,36,0.9998244643211365
227,37,0.9998262524604797
228,38,0.9997996687889099
229,39,0.9996253252029419
230,40,0.9997721314430237
231,41,0.9997829794883728
232,42,0.9997782111167908
233,43,0.9997747540473938
234,44,0.9997739195823669
235,45,0.9997639060020447
236,46,0.9997414946556091
237,47,0.9997801184654236
238,48,0.9997771382331848
239,49,0.999778687953949
240,50,0.9997782111167908
