,index,sentiment
0,1,0.9962408542633057
1,2,0.9869570732116699
2,3,0.9958617687225342
3,4,0.9888045191764832
4,5,0.9956934452056885
5,6,0.9996583461761475
6,7,0.5916690230369568
7,8,0.0944322943687439
8,9,0.7773282527923584
9,10,0.050559282302856445
10,11,0.004170835018157959
11,12,0.009772300720214844
12,13,0.00609898567199707
13,14,0.006319999694824219
14,15,0.010109782218933105
15,16,0.02311527729034424
16,17,0.012919604778289795
17,18,0.01418459415435791
18,19,0.015178859233856201
19,20,0.29876673221588135
20,21,0.04232877492904663
21,22,0.0458449125289917
22,23,0.021861374378204346
23,24,0.035665035247802734
24,25,0.03952217102050781
25,26,0.19115287065505981
26,27,0.3276934027671814
27,28,0.8273023962974548
28,29,0.8608149290084839
29,30,0.90757817029953
30,31,0.9356968998908997
31,32,0.8889336585998535
32,33,0.7204890847206116
33,34,0.781893253326416
34,35,0.5496882200241089
35,36,0.019955694675445557
36,37,0.02654176950454712
37,38,0.01834028959274292
38,39,0.01971757411956787
39,40,0.023186683654785156
40,41,0.4120723605155945
41,42,0.029525816440582275
42,43,0.03194868564605713
43,44,0.029469668865203857
44,45,0.02341926097869873
45,46,0.029954493045806885
46,47,0.03288471698760986
47,48,0.047257065773010254
48,49,0.07215148210525513
49,50,0.18189746141433716
50,51,0.9993463158607483
51,52,0.9993423819541931
52,53,0.99904865026474
53,54,0.9992651343345642
54,55,0.9992456436157227
55,56,0.99885094165802
56,1,0.9635980725288391
57,2,0.9707282185554504
58,3,0.9787402153015137
59,4,0.062009215354919434
60,5,0.0802009105682373
61,6,0.3761419653892517
62,7,0.5643844604492188
63,8,0.9337922930717468
64,9,0.9983966946601868
65,10,0.9996492862701416
66,11,0.9996944665908813
67,12,0.999721109867096
68,13,0.9996496438980103
69,14,0.9997126460075378
70,15,0.999729335308075
71,16,0.9997504353523254
72,17,0.9997541308403015
73,18,0.9997270703315735
74,19,0.99852055311203
75,20,0.9996838569641113
76,21,0.9996046423912048
77,22,0.9996296167373657
