,index,sentiment
0,1,0.019674301147460938
1,2,0.8077355027198792
2,3,0.791897177696228
3,4,0.06421154737472534
4,5,0.028522968292236328
5,6,0.018743455410003662
6,7,0.08378690481185913
7,8,0.026347219944000244
8,9,0.02482539415359497
9,10,0.03500175476074219
10,11,0.02258700132369995
11,12,0.002494513988494873
12,13,0.006135523319244385
13,14,0.006738483905792236
14,15,0.020582735538482666
15,16,0.013915181159973145
16,17,0.004092574119567871
17,18,0.013925373554229736
18,19,0.00038170814514160156
19,20,0.0005162954330444336
20,21,0.0005269646644592285
21,22,0.0004432797431945801
22,23,0.00047576427459716797
23,24,0.0004374384880065918
24,25,0.0004630088806152344
25,26,0.0004916191101074219
26,27,0.00048172473907470703
27,28,0.0004851818084716797
28,29,0.0005552172660827637
29,30,0.0007851123809814453
30,31,0.0009850263595581055
31,32,0.0055335164070129395
32,33,0.004764139652252197
33,34,0.003049492835998535
34,35,0.0009586215019226074
35,36,0.00039833784103393555
36,37,0.00041431188583374023
37,38,0.00047576427459716797
38,39,0.0009509921073913574
39,40,0.0016358494758605957
40,41,0.0012676119804382324
41,42,0.0007213950157165527
42,43,0.0007777214050292969
43,44,0.0007120966911315918
44,45,0.0006570219993591309
45,46,0.0007555484771728516
46,47,0.0009455084800720215
47,48,0.0007104873657226562
48,49,0.0007748603820800781
49,50,0.0007537603378295898
50,51,0.0007396340370178223
51,52,0.000746309757232666
52,53,0.0007861852645874023
53,54,0.0008047223091125488
54,55,0.0007565021514892578
55,56,0.0008380413055419922
56,57,0.0009043216705322266
57,58,0.0008899569511413574
58,59,0.0008476972579956055
59,60,0.00091552734375
60,61,0.0008486509323120117
61,62,0.0009583830833435059
62,63,0.0014711618423461914
63,1,0.9635980725288391
64,2,0.999763548374176
65,3,0.9997084736824036
66,4,0.9996192455291748
67,5,0.012476742267608643
68,6,0.014046251773834229
69,7,0.03907620906829834
70,8,0.10544198751449585
71,9,0.8097568154335022
72,10,0.0552217960357666
73,11,0.00910276174545288
74,12,0.00855398178100586
75,13,0.010691523551940918
76,14,0.007513284683227539
77,15,0.008580207824707031
78,16,0.007159113883972168
79,17,0.007755577564239502
80,18,0.08102983236312866
81,19,0.05841332674026489
82,20,0.026148617267608643
83,21,0.020836293697357178
84,22,0.021847784519195557
85,23,0.00819408893585205
86,24,0.01196509599685669
87,25,0.21635740995407104
88,26,0.100552499294281
89,27,0.24188584089279175
90,28,0.2823094129562378
91,29,0.5292052030563354
92,30,0.19942712783813477
93,31,0.10738712549209595
94,32,0.056008994579315186
95,33,0.03685396909713745
96,34,0.017397403717041016
97,35,0.014645934104919434
98,36,0.005986511707305908
99,37,0.005298495292663574
100,38,0.004539072513580322
101,39,0.005287647247314453
102,40,0.00497746467590332
103,41,0.0054242610931396484
104,42,0.006413400173187256
105,43,0.005900979042053223
106,44,0.00795203447341919
107,45,0.00825345516204834
108,46,0.006582140922546387
109,47,0.004904389381408691
110,48,0.004770874977111816
111,49,0.004500329494476318
112,50,0.004635214805603027
113,51,0.005015373229980469
114,52,0.004746675491333008
115,53,0.00469285249710083
116,54,0.004837930202484131
117,55,0.004855692386627197
118,56,0.005564212799072266
119,57,0.004347860813140869
120,58,0.005860328674316406
121,59,0.013118743896484375
